"typeLabel","placeName","choCount"
"tekeningen","Maluku","2"
"miniaturen (schilderingen)","Kashmir (gebied)","2"
"handrolschilderingen","Kathmandu","2"
"godenbeelden","Oost-Tibet","2"
"foto's","Duir","2"
"foto's","Baki","2"
"houtsnijwerk","Papua Barat (provincie)","2"
"ontwikkelgelatinezilverdrukken","Kâmpóng Cham (provincie)","2"
"daglichtcollodiumzilverdrukken","Banten (provincie)","2"
"olieverfschilderingen","Baki","2"
"kruisen","Zuid-Papua","2"
"poppen (figuurvoorstellingen)","Asahan (regentschap)","2"
"lichtdrukken","Karo (regentschap)","2"
"schaalmodellen","Karo (regentschap)","2"
"daglichtgelatinezilverdrukken","Gayo-hoogvlakte","2"
"ontwikkelgelatinezilverdrukken","Gayo-hoogvlakte","2"
"gelatineplaatnegatieven","Gayo-hoogvlakte","2"
"negatieven","Aceh Barat (regentschap)","2"
"tekeningen","Aceh Barat (regentschap)","2"
"negatieven","Sumba Timur (regentschap)","2"
"positieven (beeldmateriaal)","Takalar (regentschap)","2"
"gelatinenegatieven op nitraat","Halmahera (eiland)","2"
"lichtdrukken","Banda-eilanden","2"
"kleurendia's","Klaten (regentschap)","2"
"negatieven","Pemalang (regentschap)","2"
"daguerreotypieën","Semarang (regentschap)","2"
"tekeningen","Blitar (regentschap)","2"
"kleurenfoto's","Blitar (regentschap)","2"
"positieven (beeldmateriaal)","Kalimantan","2"
"koperdiepdrukken","Kalimantan","2"
"afweerbeelden","Kalimantan Barat (provincie)","2"
"beelden","Kalimantan Barat (provincie)","2"
"grafpalen","Kalimantan Selatan (provincie)","2"
"positieven (beeldmateriaal)","Kalimantan Tengah (provincie)","2"
"daglichtgelatinezilverdrukken","Kalimantan Selatan (provincie)","2"
"negatieven","Kalimantan Selatan (provincie)","2"
"koperdiepdrukken","Jawa Timur (provincie)","2"
"plattegronden (tekeningen)","Jawa Timur (provincie)","2"
"schilderijen","Jawa Timur (provincie)","2"
"reliëfs","Jawa Timur (provincie)","2"
"houtsneden","Jawa Tengah (provincie)","2"
"batikschilderingen","Jawa Tengah (provincie)","2"
"gedenkdoeken","Jawa Tengah (provincie)","2"
"prenten","Jawa Tengah (provincie)","2"
"textielkunst","Jawa","2"
"behangselschilderingen","Jawa","2"
"voorouderschedels","Jawa","2"
"reliëfs","Jawa","2"
"beeldhouwwerkonderdelen","Jawa","2"
"gelatine zilverdrukken","DKI Jakarta (provincie)","2"
"albuminedrukken (goudgetoond)","Jawa Barat (provincie)","2"
"godenbeelden","Jawa Barat (provincie)","2"
"albuminedrukken","Jawa Barat (provincie)","2"
"maskers (beeldhouwwerk)","Filipijnen","2"
"schilderingen","Filipijnen","2"
"beelden","Cebu","2"
"kleurendia's","Luzon","2"
"batikschilderingen","Bali","2"
"kleurenfoto's","Bali","2"
"schaalmodellen","Bali","2"
"heiligenbeelden","Bali","2"
"beeldengroepen","Bali","2"
"gelatine zilverdrukken","Denpasar (stadsgemeente)","2"
"achterglasschilderingen","Denpasar (stadsgemeente)","2"
"tekeningen","Buleleng (regentschap)","2"
"krijttekeningen","Bangli (regentschap)","2"
"daglichtgelatinezilverdrukken","Tabanan (regentschap)","2"
"krijttekeningen","Tabanan (regentschap)","2"
"daglichtcollodiumzilverdrukken","Myanmar","2"
"heiligenbeelden","Myanmar","2"
"kleurendia's","Klungkung (regentschap)","2"
"albuminedrukken (goudgetoond)","Myanmar","2"
"schilderingen","Thailand","2"
"altaarstukken","Noordelijk Vietnam","2"
"godenbeelden","Noord-Thailand","2"
"schaalmodellen","Noord-Thailand","2"
"portretten","Nepal","2"
"lichtdrukken","Cambodja","2"
"prenten","Nepal","2"
"tanka's","Nepal","2"
"godenkoppen","Pakistan","2"
"gelatinenegatieven op acetaat","Pakistan","2"
"diorama's","Nepal","2"
"miniaturen (schilderingen)","Pakistan","2"
"voorstellingen (beeldmateriaal)","Sri Lanka","2"
"gelatinenegatieven op acetaat","Sindh (provincie)","2"
"gelatineplaatnegatieven","Sri Lanka","2"
"lithografieën (prenten)","Rajasthan (deelstaat)","2"
"beelden","Karnataka (deelstaat)","2"
"beschermbeelden","Madhya Pradesh (deelstaat)","2"
"godenbeelden","Himachal Pradesh (deelstaat)","2"
"symbolen","Jammu and Kashmir (deelstaat)","2"
"prenten","Kerala (deelstaat)","2"
"glasschilderingen","Maharashtra (deelstaat)","2"
"glasnegatieven","Khorasan-e Razavi (provincie)","2"
"korwars","Papua (Indonesië)","2"
"schilderijen","Papua (Indonesië)","2"
"negatieven","Papua (Indonesië)","2"
"sculpturen","Papua (Indonesië)","2"
"wrijfprenten","Tibet","2"
"lichtdrukken","Japan","2"
"figuurvoorstellingen","Japan","2"
"gravures","Japan","2"
"zandschilderingen","Japan","2"
"emblemen (symbolen)","Japan","2"
"afgietsels","Japan","2"
"schaalmodellen","Japan","2"
"ontwikkelgelatinezilverdrukken","Tôkyô To","2"
"wrijfprenten","Tôkyô To","2"
"chuban","Aichi","2"
"nishiki-e","Nara","2"
"tekeningen","Nagasaki","2"
"landschapsprenten","Aichi","2"
"foto's","Kyôto Fu","2"
"gravures","Jiangxi","2"
"godenbeelden","Sumatera Utara (provincie)","2"
"heiligenbeelden","China","2"
"gelatine zilverdrukken","China","2"
"voorstellingen (beeldmateriaal)","China","2"
"acupunctuurpoppen","China","2"
"fotomechanische afdrukken","China","2"
"beeldhouwwerken","China","2"
"altaarstukken","China","2"
"medailles","Sumatera Barat (provincie)","2"
"maquettes","Sumatera Barat (provincie)","2"
"schaalmodellen","Jambi (provincie)","2"
"afgietsels","Sumatera Selatan (provincie)","2"
"foto's","Jambi (provincie)","2"
"gelatinenegatieven op acetaat","Sulawesi Utara (provincie)","2"
"albuminedrukken","Sumatera","2"
"plattegronden (tekeningen)","Sumatera","2"
"medailles","Sumatera","2"
"kleurenlithografieën (prenten)","Sumatera","2"
"kabinetfoto's","Sumatera","2"
"tekeningen","Sulawesi","2"
"digitale fotoafdrukken","Sulawesi","2"
"grafpoppen","Sulawesi Selatan (provincie)","2"
"daglichtcollodiumzilverdrukken","Sulawesi Selatan (provincie)","2"
"gelatineplaatnegatieven","Sulawesi Selatan (provincie)","2"
"positieven (beeldmateriaal)","Lombok (eiland)","2"
"pentekeningen","Lombok (eiland)","2"
"voorouderbeelden","Ayafo","2"
"gelatineplaatnegatieven","Ifar","2"
"gelatinenegatieven op nitraat","Doreh-baai","2"
"negatieven","Serdang","2"
"negatieven","Tahuna","2"
"negatieven","Malili","2"
"ontwikkelgelatinezilverdrukken","Manus","2"
"beelden","Larat (eiland)","2"
"gelatineplaatnegatieven","Makale (Tana Toraja)","2"
"gelatinenegatieven op nitraat","Waru","2"
"korwars","Batanta (eiland)","2"
"daglichtcollodiumzilverdrukken","Muntok","2"
"daglichtcollodiumzilverdrukken","Kendari (stadsgemeente)","2"
"ontwikkelgelatinezilverdrukken","Memboro","2"
"ontwikkelgelatinezilverdrukken","Damar-eilanden","2"
"beelden","Moa (eiland)","2"
"tekeningen","Soa Siu","2"
"ontwikkelgelatinezilverdrukken","Bian (rivier)","2"
"gelatinenegatieven op nitraat","Mamberamo (rivier)","2"
"gelatineplaatnegatieven","Sanggase","2"
"schedelkorwars","Yembekiri","2"
"foto's","Kurudu (eiland)","2"
"schedelkorwars","Sorido","2"
"stadsgezichten","Yokohama","2"
"gelatinenegatieven op acetaat","Tondon","2"
"gelatinenegatieven op acetaat","Sabang","2"
"gelatineplaatnegatieven","Sekanto (rivier)","2"
"paalbeelden","Pupis","2"
"ontwikkelgelatinezilverdrukken","Tomok","2"
"netsukes","Tengger-gebergte","2"
"positieven (beeldmateriaal)","Aden","2"
"daglichtgelatinezilverdrukken","Lubukpakam","2"
"kabinetfoto's","Yogyakarta","2"
"ontwikkelgelatinezilverdrukken","Tarutung","2"
"fotomechanische afdrukken","Sungai Puar","2"
"albuminedrukken (goudgetoond)","Supayang","2"
"lantaarnplaatjes","Waingapu","2"
"kleurendia's","Kotanopan","2"
"gelatineplaatnegatieven","Matur","2"
"foto's","Lubuksikaping","2"
"beelden","Kasongan","2"
"gelatineplaatnegatieven","Alahanpanjang","2"
"positieven (beeldmateriaal)","Supayang","2"
"ontwikkelgelatinezilverdrukken","Bira (Bulukumba)","2"
"godenbeelden","Prambanan","2"
"beelden","Prambanan","2"
"cartes-de-visite (fotografische kaarten)","Lasem","2"
"daglichtcollodiumzilverdrukken","Ungaran","2"
"positieven (beeldmateriaal)","Kedu","2"
"positieven (beeldmateriaal)","Dieng (plateau)","2"
"gouaches (schilderingen)","Banten","2"
"schaalmodellen","Banten","2"
"negatieven","Pangalengan","2"
"albuminedrukken (goudgetoond)","Lasem","2"
"positieven (beeldmateriaal)","Deli (Lebak)","2"
"negatieven","Ciburial","2"
"positieven (beeldmateriaal)","Ciapus","2"
"albuminedrukken (goudgetoond)","Blora","2"
"daglichtgelatinezilverdrukken","Mumbai","2"
"gravures","Mumbai","2"
"plaquettes (beeldmateriaal)","Mumbai","2"
"daglichtgelatinezilverdrukken","Priangan","2"
"gelatinenegatieven op nitraat","Wadi al Masilah","2"
"schaalmodellen","Muaraenim","2"
"beelden","Mendut","2"
"koperdiepdrukken","Songgoriti","2"
"gelatineplaatnegatieven","Muarateweh","2"
"gelatinenegatieven op acetaat","Al Mukalla","2"
"gelatineplaatnegatieven","Senkang","2"
"daglichtgelatinezilverdrukken","Palu-baai","2"
"gelatinenegatieven op acetaat","Haranggaol","2"
"lantaarnplaatjes","Mendut","2"
"glasnegatieven","Laham","2"
"gelatinenegatieven op nitraat","Apo Kayan (plateau)","2"
"lichtdrukken","Padangluar","2"
"daglichtgelatinezilverdrukken","Prigen","2"
"beeldsnijwerken","Kayu Batu","2"
"gelatineplaatnegatieven","Pi (rivier)","2"
"ontwikkelgelatinezilverdrukken","Merauke (regentschap)","2"
"foto's","Merauke (regentschap)","2"
"daglichtgelatinezilverdrukken","Biak Numfor (regentschap)","2"
"totems","Akimuga (rivier)","2"
"daglichtgelatinezilverdrukken","Dunti","2"
"voorouderbeelden","Saman","2"
"potloodtekeningen","Wildeman (rivier)","2"
"gelatinenegatieven op nitraat","Van Daalen (rivier)","2"
"beeldsnijwerken","Sirets (rivier)","2"
"kleurendia's","Serui","2"
"gelatinenegatieven op acetaat","Serui","2"
"kleurendia's","Tanimbar-eilanden","2"
"gelatineplaatnegatieven","Napan-Yaur","2"
"positieven (beeldmateriaal)","Bonggo (gebergte)","2"
"offsetlithografieën","Tanjung Priok","2"
"gelatinenegatieven op acetaat","Mangkutana","2"
"daglichtgelatinezilverdrukken","Umar-baai","2"
"gelatinenegatieven op acetaat","Tiom","2"
"gelatinenegatieven op acetaat","Ayam","2"
"positieven (beeldmateriaal)","Tanah Datar (regentschap)","2"
"platinadrukken","Solok (regentschap)","2"
"foto's","Lampung Utara (regentschap)","2"
"gelatinenegatieven op nitraat","Majene (regentschap)","2"
"schilderijen","Yogyakarta (stadsgemeente)","2"
"schaalmodellen","Halmahera (eiland)","2"
"gelatineplaatnegatieven","Maluku Tengah (regentschap)","2"
"houtsnijwerk","Ambon (eiland)","2"
"beelden","Wonosobo (regentschap)","2"
"fotomechanische afdrukken","Sukabumi (regentschap)","2"
"gelatinenegatieven op acetaat","Tangerang (regentschap)","2"
"albuminedrukken (goudgetoond)","Blitar (regentschap)","2"
"daglichtcollodiumzilverdrukken","Banyumas (regentschap)","2"
"aquarellen","Banjarnegara (regentschap)","2"
"gelatinenegatieven op nitraat","Cirebon (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Labuan (eiland)","2"
"kleurendia's","Batang Hari (rivier)","2"
"daglichtgelatinezilverdrukken","Meulaboh","2"
"positieven (beeldmateriaal)","Tomini (golf)","2"
"positieven (beeldmateriaal)","Jeneponto (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Zuidoost-Molukken","2"
"tekeningen","Surabaya (stadsgemeente)","2"
"foto's","Batanghari (regentschap)","2"
"gelatinenegatieven op nitraat","Purworejo (regentschap)","2"
"albuminedrukken","Tegal (regentschap)","2"
"figuren (voorstellingen)","Kediri (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Bungkulan","2"
"diapositieven","Banyuasin (regentschap)","2"
"heliogravures","Toba-meer","2"
"daglichtgelatinezilverdrukken","Blangkejeren","2"
"autotypieën","Jakarta","2"
"albuminedrukken","Cirebon (stadsgemeente)","2"
"positieven (beeldmateriaal)","Surat","2"
"beelden","Kondapalle","2"
"positieven (beeldmateriaal)","Merapi (berg)","2"
"cartes-de-visite (fotografische kaarten)","Demak (regentschap)","2"
"stadsgezichten","Jakarta","2"
"beeldsnijwerken","Cirebon (stadsgemeente)","2"
"gelatinenegatieven op nitraat","Tejakula","2"
"tekeningen","Lahore","2"
"reliëfs","Puri","2"
"beelden","Swamimalai","2"
"beelden","Tirupati","2"
"beelden","Centraal-India","2"
"tekeningen","Noord-Bali","2"
"kleurenlithografieën (prenten)","Madura (eiland)","2"
"ontwerptekeningen","Bandung (stadsgemeente)","2"
"lithografieën (prenten)","Bogor (stadsgemeente)","2"
"beeldsnijwerken","Singaraja","2"
"kleurenlithografieën (prenten)","Mathura","2"
"godenbeelden","Oost-India","2"
"godenbeelden","Ladakh","2"
"kleurendia's","Bhubaneshwar","2"
"positieven (beeldmateriaal)","Tanjungbalai (stadsgemeente)","2"
"daglichtgelatinezilverdrukken","Kesiman","2"
"gelatineplaatnegatieven","Marga","2"
"albuminedrukken (goudgetoond)","Kerinci (regentschap)","2"
"beeldsnijwerken","Centraal-Bhutan","2"
"sculpturen","Noord-India","2"
"fotomechanische afdrukken","Samarinda (stadsgemeente)","2"
"foto's","Sambas (regentschap)","2"
"schilderingen","Cakranegara","2"
"hangende rolschilderingen","Naya","2"
"daglichtgelatinezilverdrukken","Kayan (rivier)","2"
"gelatinenegatieven op nitraat","Lhoknga","2"
"daglichtgelatinezilverdrukken","Tambangsawah","2"
"daglichtgelatinezilverdrukken","Bantimurung","2"
"daglichtgelatinezilverdrukken","Sembungan","2"
"negatieven","Bulungan (rivier)","2"
"cartes-de-visite (fotografische kaarten)","Nias (eiland)","2"
"beeldsnijwerken","Batu-eilanden","2"
"beelden","Rote (eiland)","2"
"tekeningen","Cambodja","2"
"tempelbeelden","Nepal","2"
"afgietsels","Nepal","2"
"batikschilderingen","Pakistan","2"
"maquettes","Pakistan","2"
"wandversieringen (beeldmateriaal)","Pakistan","2"
"godenbeelden","Pakistan","2"
"gelatine zilverdrukken","Sri Lanka","2"
"kabinetfoto's","Sri Lanka","2"
"plattegronden (tekeningen)","Rajasthan (deelstaat)","2"
"reliëfs","Rajasthan (deelstaat)","2"
"daglichtgelatinezilverdrukken","Rajasthan (deelstaat)","2"
"gouaches (schilderingen)","Rajasthan (deelstaat)","2"
"tekeningen naar functie","Rajasthan (deelstaat)","2"
"tempelbeelden","Tamil Nadu (deelstaat)","2"
"godenbeelden","Madhya Pradesh (deelstaat)","2"
"ontwikkelgelatinezilverdrukken","Tamil Nadu (deelstaat)","2"
"votiefbeelden","Kerala (deelstaat)","2"
"foto's","Bhutan","2"
"stereofoto's","India","2"
"plattegronden (gebouwen)","India","2"
"glasnegatieven","Israël","2"
"diapositieven","Israël","2"
"diapositieven","Jerusalem -Palestijnse Autoriteit","2"
"gelatinenegatieven op acetaat","Libanon","2"
"borduurwerk","Turkije","2"
"achterglasschilderingen","Esfahan","2"
"potloodtekeningen","Azië","2"
"lichtdrukken","Mongolië","2"
"lichtdrukken","Korea","2"
"ontwikkelgelatinezilverdrukken","Beijing","2"
"panoramafoto's","Shanghai","2"
"cartes-de-visite (fotografische kaarten)","Shanghai","2"
"volksprenten","Maleisië","2"
"miniaturen (schilderingen)","Bukhara","2"
"obans (prenten)","Gifu","2"
"positieven (beeldmateriaal)","Maleisië","2"
"gelatineplaatnegatieven","Maleisië","2"
"olieverfschilderingen","Teheran","2"
"lithografieën (prenten)","Korea","2"
"daglichtgelatinezilverdrukken","Guangzhou","2"
"schilderijen","Singapore","2"
"godenbeelden","Borneo","2"
"daglichtcollodiumzilverdrukken","Timor","2"
"gelatinenegatieven op nitraat","Zuidoost-Azië: Insulair","2"
"daglichtcollodiumzilverdrukken","Zuidoost-Azië: Insulair","2"
"positieven (beeldmateriaal)","Zuidoost-Azië: Insulair","2"
"etsen (prenten)","New Delhi","2"
"positieven (beeldmateriaal)","Sumba (eiland)","2"
"kleurendia's","Beyrouth","2"
"kleurendia's","Baghdad","2"
"godenbeelden","Lar","2"
"schaalmodellen","Bengkulu (provincie)","2"
"gelatinenegatieven op nitraat","Gorontalo (provincie)","2"
"foto's","Maluku","2"
"afgietsels","Timor","2"
"altaarstukken","Indonesië","2"
"albuminedrukken (goudgetoond)","Indonesië","2"
"daglichtgelatinezilverdrukken","Brits-Indië","2"
"foto's","Luristan (gebied)","2"
"tegeltableaus","Tabriz","2"
"daglichtcollodiumzilverdrukken","Kedah (deelstaat)","2"
"ontwikkelgelatinezilverdrukken","Sulawesi Barat (provincie)","2"
"schilderingen","Macao","2"
"foto's","Naxçivan (exclave)","2"
"beelden","Noord-Luzon","2"
"pentekeningen","Padangtegal","2"
"religieus beeldmateriaal","Zuidoost-Kalimantan","2"
"schaalmodellen","Zuidoost-Kalimantan","2"
"daglichtcollodiumzilverdrukken","Aceh Tenggara (regentschap)","2"
"gelatineplaatnegatieven","Jayawijaya-gebergte","2"
"cartes-de-visite (fotografische kaarten)","Deli Serdang (regentschap)","2"
"lichtdrukken","Medan (stadsgemeente)","2"
"daglichtgelatinezilverdrukken","Lombok (eiland)","2"
"beelden","Nusa Tenggara Timur (provincie)","2"
"schilderingen","Kalimantan","2"
"gelatinenegatieven op polyester","Kalimantan","2"
"prenten","Kalimantan Barat (provincie)","2"
"gelatinenegatieven op acetaat","Kalimantan Barat (provincie)","2"
"foto's","Kalimantan Selatan (provincie)","2"
"voorouderschedels","Kalimantan Tengah (provincie)","2"
"religieus beeldmateriaal","Kalimantan Tengah (provincie)","2"
"ruiterbeelden","Kalimantan Tengah (provincie)","2"
"negatieven","Kalimantan Timur (provincie)","2"
"beeldhouwwerken naar techniek","Jawa Timur (provincie)","2"
"vruchtbaarheidspoppen","Jawa Timur (provincie)","2"
"cartes-de-visite (fotografische kaarten)","Jawa Timur (provincie)","2"
"pastels","Jawa Tengah (provincie)","2"
"votiefbeelden","Jawa Tengah (provincie)","2"
"stillevens","Jawa","2"
"beeldengroepen","Jawa","2"
"batikschilderingen","Jawa","2"
"zwart-wit negatieven","Jawa","2"
"pentekeningen","Jawa","2"
"daguerreotypieën","Jawa","2"
"maquettes","Jawa","2"
"plaquettes (beeldmateriaal)","Jawa","2"
"stereofoto's","Jawa Barat (provincie)","2"
"beeldengroepen","Filipijnen","2"
"figuurvoorstellingen","Filipijnen","2"
"beeldhouwwerken","Filipijnen","2"
"gelatinenegatieven op polyester","Bali","2"
"pastels","Bali","2"
"grafbeelden","Bali","2"
"beelden","Buleleng (regentschap)","2"
"tekeningen","Gianyar (regentschap)","2"
"schilderijen","Klungkung (regentschap)","2"
"tekeningen","Klungkung (regentschap)","2"
"kleurendia's","Karang Asem (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Indonesië: regionaal","2"
"mobiles","Thailand","2"
"paneelschilderingen","Thailand","2"
"poppen (figuurvoorstellingen)","Thailand","2"
"medailles","Thailand","2"
"prenten","Ho Chi Minh","2"
"beeldsnijwerken","Nepal","2"
"ontwikkelgelatinezilverdrukken","Jericho","2"
"schaalmodellen","Papua (Indonesië)","2"
"lithografieën (prenten)","Papua (Indonesië)","2"
"positieven (beeldmateriaal)","Papua (Indonesië)","2"
"symbolen","Papua (Indonesië)","2"
"kalligrafie","Taiwan","2"
"rolschilderingen","Taiwan","2"
"hangende rolschilderingen","Tibet","2"
"kakemono-e","Japan","2"
"tempelbeelden","Japan","2"
"pentekeningen","Japan","2"
"herdenkingsprenten","Japan","2"
"kleurenhoutsneden","Tôkyô To","2"
"portretten","Tôkyô To","2"
"nishiki-e","Aichi","2"
"handrolschilderingen","Kyôto Fu","2"
"nishiki-e","Okayama","2"
"figuren (voorstellingen)","Nagasaki","2"
"landschapsprenten","Nara","2"
"stereofoto's","Nara","2"
"foto's","Shimane","2"
"schaalmodellen","Sumatera Utara (provincie)","2"
"heliogravures","Sumatera Utara (provincie)","2"
"maquettes","Sumatera Utara (provincie)","2"
"etsen (prenten)","Sabah","2"
"beelden","Sarawak","2"
"gelatinenegatieven op nitraat","Sarawak","2"
"positieven (beeldmateriaal)","China","2"
"landschappen (voorstellingen)","China","2"
"gelatinenegatieven op polyester","China","2"
"diorama's","China","2"
"waaierprenten","China","2"
"kabinetfoto's","China","2"
"netsukes","China","2"
"zwart-wit foto's","Sumatera Barat (provincie)","2"
"proeflappen","Sumatera Barat (provincie)","2"
"platinadrukken","Sumatera Barat (provincie)","2"
"kleurenfoto's","Sumatera Barat (provincie)","2"
"kruisen","Jambi (provincie)","2"
"afgietsels","Jambi (provincie)","2"
"tekeningen","Sulawesi Utara (provincie)","2"
"botanische prenten","Sumatera","2"
"diorama's","Sumatera","2"
"krijttekeningen","Sumatera","2"
"appliqué (beeldmateriaal)","Aceh (provincie)","2"
"schaalmodellen","Aceh (provincie)","2"
"schilderingen","Aceh (provincie)","2"
"gravures","Aceh (provincie)","2"
"stereofoto's","Sulawesi","2"
"tekeningen","Sulawesi Selatan (provincie)","2"
"beeldsnijwerken","Pomats (rivier)","2"
"voorouderbeelden","Per (Asmat)","2"
"gelatinenegatieven op acetaat","Pisano","2"
"gelatinenegatieven op nitraat","Nimboran (district)","2"
